Email,Name,ID,Section,Gender,Age,Department,Study_Hours_per_Week,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
aarav.iyer1098@gmail.com,Aarav Iyer,STU101098,E,Female,24,Business,33.4,89.99,69.33,84.12,85.57,72.14,54.55,92.12,80.09,B
ishita.das1099@gmail.com,Ishita Das,STU101099,B,Female,17,Engineering,10.5,68.86,49.89,55.18,61.21,58.83,45.29,63.52,57.1,C
riya.kumar1100@gmail.com,Riya Kumar,STU101100,B,Female,20,Engineering,37.7,100.0,71.94,87.76,89.38,81.9,61.49,93.95,84.78,B
riya.sharma1101@gmail.com,Riya Sharma,STU101101,A,Male,17,Business,26.3,83.54,64.43,75.27,74.72,61.42,47.36,75.8,71.12,B
aditya.singh1102@gmail.com,Aditya Singh,STU101102,D,Male,22,Mathematics,18.1,76.52,56.12,61.99,63.96,57.38,45.16,77.94,62.86,C
ishita.patel1103@gmail.com,Ishita Patel,STU101103,D,Male,23,Engineering,10.2,65.88,45.73,59.18,64.97,55.02,45.36,68.61,57.87,C
vihaan.kumar1104@gmail.com,Vihaan Kumar,STU101104,C,Female,19,CS,27.9,88.24,65.65,77.35,81.88,63.08,63.4,88.19,75.74,B
sai.patel1105@gmail.com,Sai Patel,STU101105,E,Female,24,Engineering,19.2,80.89,57.14,63.22,69.13,62.81,63.01,74.17,65.7,C
ira.das1106@gmail.com,Ira Das,STU101106,E,Male,22,Business,20.5,77.93,60.43,70.59,71.63,75.89,59.68,76.85,70.06,B
aarav.verma1107@gmail.com,Aarav Verma,STU101107,D,Male,17,Mathematics,29.8,90.97,79.08,75.3,86.33,72.45,56.41,90.16,79.54,B
vivaan.singh1108@gmail.com,Vivaan Singh,STU101108,B,Female,19,CS,29.2,87.71,65.92,80.99,77.57,65.11,66.03,92.46,76.94,B
ananya.chatterjee1109@gmail.com,Ananya Chatterjee,STU101109,B,Female,24,Engineering,21.3,82.5,68.31,71.43,75.99,66.19,55.66,78.62,72.0,B
anika.sharma1110@gmail.com,Anika Sharma,STU101110,B,Female,23,Engineering,17.3,77.9,53.73,64.64,65.41,55.99,62.56,67.03,63.17,C
aditya.chatterjee1111@gmail.com,Aditya Chatterjee,STU101111,B,Male,17,Mathematics,15.6,73.09,59.11,59.33,68.33,47.66,46.31,79.19,62.18,C
ananya.das1112@gmail.com,Ananya Das,STU101112,B,Female,22,Engineering,7.8,67.16,54.85,56.85,63.78,59.31,45.55,63.48,58.87,C
ira.patel1113@gmail.com,Ira Patel,STU101113,B,Male,23,Business,21.7,83.7,64.3,67.27,71.48,69.74,60.26,84.24,70.55,B
shaurya.roy1114@gmail.com,Shaurya Roy,STU101114,B,Female,18,Engineering,23.5,80.67,62.35,61.7,74.92,64.19,55.39,76.49,67.12,C
riya.roy1115@gmail.com,Riya Roy,STU101115,B,Male,22,Engineering,22.1,81.65,64.77,68.62,69.14,68.61,52.2,79.7,69.52,C
aditya.gupta1116@gmail.com,Aditya Gupta,STU101116,B,Female,22,Mathematics,21.0,80.15,63.68,63.95,64.99,67.62,62.63,73.59,66.94,C
ishaan.sharma1117@gmail.com,Ishaan Sharma,STU101117,A,Female,21,Engineering,24.2,80.25,56.49,70.21,80.85,59.97,58.51,76.99,69.14,C
vivaan.sharma1118@gmail.com,Vivaan Sharma,STU101118,C,Male,24,Engineering,16.5,80.26,46.46,52.4,66.36,54.64,51.97,65.92,57.65,C
vivaan.kumar1119@gmail.com,Vivaan Kumar,STU101119,C,Female,21,Business,11.1,73.91,42.61,54.68,65.72,54.39,59.22,67.69,57.34,C
ira.chatterjee1120@gmail.com,Ira Chatterjee,STU101120,D,Female,20,CS,14.7,83.88,60.98,59.68,59.77,58.52,54.82,75.0,63.55,C
sara.iyer1121@gmail.com,Sara Iyer,STU101121,C,Male,24,Business,15.6,76.29,54.69,63.32,67.41,63.82,55.51,75.6,64.39,C
reyansh.iyer1122@gmail.com,Reyansh Iyer,STU101122,A,Male,21,Business,13.5,71.5,59.01,58.23,67.47,56.54,46.14,72.04,61.71,C
aditya.das1123@gmail.com,Aditya Das,STU101123,E,Male,19,Mathematics,7.7,67.32,50.05,50.16,61.15,47.66,50.71,70.38,55.3,C
arjun.gupta1124@gmail.com,Arjun Gupta,STU101124,B,Female,19,Mathematics,13.4,74.81,68.27,59.49,62.55,64.39,66.02,68.83,64.99,C
shaurya.das1125@gmail.com,Shaurya Das,STU101125,D,Male,21,Business,12.2,72.02,51.52,65.79,54.63,55.6,54.31,69.38,60.65,C
navya.verma1126@gmail.com,Navya Verma,STU101126,B,Female,19,Engineering,27.4,84.99,66.52,74.92,88.11,73.68,63.22,83.87,76.41,B
sara.verma1127@gmail.com,Sara Verma,STU101127,B,Female,23,Mathematics,19.5,82.25,55.08,71.27,72.91,61.71,53.14,80.18,68.4,C
ira.das1128@gmail.com,Ira Das,STU101128,B,Female,24,Mathematics,29.0,90.1,68.81,71.12,80.9,74.97,55.15,88.04,75.3,B
aarav.gupta1129@gmail.com,Aarav Gupta,STU101129,C,Female,20,CS,30.0,91.23,71.54,74.43,86.78,71.9,60.37,92.14,78.2,B
riya.chatterjee1130@gmail.com,Riya Chatterjee,STU101130,D,Male,23,CS,24.9,86.7,60.24,78.11,73.95,69.18,60.52,88.07,74.0,B
myra.gupta1131@gmail.com,Myra Gupta,STU101131,B,Female,20,Engineering,20.0,80.92,50.3,66.89,71.1,58.67,42.36,68.22,63.69,C
sara.patel1132@gmail.com,Sara Patel,STU101132,A,Female,23,Engineering,16.0,76.31,59.78,53.19,67.78,65.6,51.86,71.51,62.01,C
ishita.singh1133@gmail.com,Ishita Singh,STU101133,C,Male,20,CS,16.2,79.56,61.87,67.31,72.56,63.17,50.9,68.82,67.15,C
ira.singh1134@gmail.com,Ira Singh,STU101134,D,Female,22,CS,17.2,78.46,62.86,70.44,75.12,58.23,45.41,71.63,68.07,C
reyansh.singh1135@gmail.com,Reyansh Singh,STU101135,A,Male,17,Business,17.8,73.95,51.13,66.49,64.4,62.22,47.0,76.69,63.47,C
diya.chatterjee1136@gmail.com,Diya Chatterjee,STU101136,B,Female,19,Business,23.2,82.57,55.03,68.61,81.24,60.1,55.18,86.97,69.5,C
krishna.kumar1137@gmail.com,Krishna Kumar,STU101137,D,Female,24,CS,24.6,81.96,57.66,62.04,78.14,61.13,55.92,89.56,67.93,C
anika.verma1138@gmail.com,Anika Verma,STU101138,B,Female,21,Mathematics,16.6,76.52,57.9,68.03,66.87,65.94,49.91,68.82,65.64,C
arjun.patel1139@gmail.com,Arjun Patel,STU101139,D,Female,22,CS,18.4,78.73,51.41,59.29,75.73,65.57,52.42,78.26,64.3,C
sara.iyer1140@gmail.com,Sara Iyer,STU101140,D,Male,19,Engineering,23.6,84.27,66.35,70.48,71.55,67.58,50.11,76.56,70.49,B
aarav.das1141@gmail.com,Aarav Das,STU101141,A,Female,17,Mathematics,21.9,82.47,62.12,62.8,67.67,66.74,55.28,77.24,66.82,C
reyansh.iyer1142@gmail.com,Reyansh Iyer,STU101142,C,Male,24,Business,17.2,74.76,60.51,56.76,62.63,69.86,51.93,75.56,63.14,C
myra.gupta1143@gmail.com,Myra Gupta,STU101143,A,Female,21,Mathematics,11.8,70.19,57.13,53.31,65.93,65.1,46.77,69.9,60.17,C
aditya.das1144@gmail.com,Aditya Das,STU101144,D,Male,19,Engineering,17.0,76.6,56.68,56.65,66.29,57.08,50.68,77.46,61.92,C
krishna.das1145@gmail.com,Krishna Das,STU101145,D,Female,17,Mathematics,19.8,75.73,66.76,64.21,69.48,57.1,47.96,77.76,66.49,C
aditya.patel1146@gmail.com,Aditya Patel,STU101146,A,Female,23,Engineering,10.1,62.44,60.32,52.33,54.94,52.73,40.0,68.5,56.37,C
reyansh.das1147@gmail.com,Reyansh Das,STU101147,E,Male,18,Mathematics,24.5,87.16,69.1,70.03,72.63,67.23,51.81,80.97,71.85,B
ira.patel1148@gmail.com,Ira Patel,STU101148,C,Female,21,Business,15.9,71.61,51.03,66.95,73.85,63.54,46.28,71.71,64.37,C
vivaan.chatterjee1149@gmail.com,Vivaan Chatterjee,STU101149,D,Female,19,Business,18.9,77.62,60.9,65.33,66.74,68.7,46.73,78.74,66.63,C
riya.roy1150@gmail.com,Riya Roy,STU101150,D,Male,19,CS,13.9,73.41,54.52,56.87,66.03,64.95,53.56,70.3,61.42,C
sai.gupta1151@gmail.com,Sai Gupta,STU101151,E,Female,21,Engineering,16.7,78.46,53.4,63.71,65.7,66.18,49.22,74.58,64.03,C
vihaan.roy1152@gmail.com,Vihaan Roy,STU101152,E,Male,24,Engineering,24.8,86.06,64.08,78.15,77.92,64.18,55.43,86.56,74.4,B
reyansh.gupta1153@gmail.com,Reyansh Gupta,STU101153,B,Male,17,Mathematics,11.4,72.07,50.27,58.18,60.04,53.3,46.67,71.68,58.55,C
anika.singh1154@gmail.com,Anika Singh,STU101154,D,Female,19,Engineering,18.4,76.92,64.01,61.55,65.92,61.12,50.75,76.09,65.11,C
vihaan.gupta1155@gmail.com,Vihaan Gupta,STU101155,B,Female,21,CS,29.3,87.77,73.69,84.62,78.73,68.19,62.38,83.35,78.98,B
riya.singh1156@gmail.com,Riya Singh,STU101156,A,Female,20,Engineering,18.6,81.5,54.34,73.03,61.8,68.17,50.83,74.44,67.0,C
ishita.iyer1157@gmail.com,Ishita Iyer,STU101157,E,Female,20,Business,16.2,75.29,56.84,57.31,63.77,60.24,52.09,70.48,61.33,C
diya.chatterjee1158@gmail.com,Diya Chatterjee,STU101158,E,Male,23,CS,24.2,84.83,73.57,68.16,72.61,67.32,61.24,77.89,72.12,B
vihaan.gupta1159@gmail.com,Vihaan Gupta,STU101159,C,Male,18,CS,30.4,89.76,70.3,75.5,83.93,75.91,64.47,81.43,77.23,B
vivaan.iyer1160@gmail.com,Vivaan Iyer,STU101160,C,Male,24,CS,5.0,65.4,41.27,48.84,50.0,56.88,51.81,55.0,50.73,D
reyansh.gupta1161@gmail.com,Reyansh Gupta,STU101161,A,Male,17,CS,13.3,74.6,51.73,57.52,63.44,53.75,57.39,66.16,59.44,C
arjun.chatterjee1162@gmail.com,Arjun Chatterjee,STU101162,A,Male,22,Mathematics,21.1,78.65,68.42,67.95,74.73,66.97,53.89,72.56,69.79,C
ishaan.patel1163@gmail.com,Ishaan Patel,STU101163,B,Female,19,CS,24.8,85.27,72.43,79.2,75.58,67.12,56.15,83.93,76.02,B
aadhya.das1164@gmail.com,Aadhya Das,STU101164,A,Female,23,CS,22.7,85.29,55.75,69.56,68.95,72.11,65.95,78.23,69.22,C
sara.iyer1165@gmail.com,Sara Iyer,STU101165,C,Male,19,Business,18.6,80.36,60.14,71.66,67.0,64.06,52.45,78.31,68.47,C
ananya.gupta1166@gmail.com,Ananya Gupta,STU101166,A,Male,22,Mathematics,22.0,83.35,63.45,57.6,68.71,60.03,63.54,75.41,65.33,C
sara.kumar1167@gmail.com,Sara Kumar,STU101167,E,Female,20,Engineering,17.9,75.64,65.04,72.63,65.79,60.07,48.29,72.59,67.91,C
diya.sharma1168@gmail.com,Diya Sharma,STU101168,E,Male,17,CS,13.3,69.15,54.98,60.72,65.81,53.15,47.99,74.62,61.18,C
aarav.iyer1169@gmail.com,Aarav Iyer,STU101169,D,Male,18,Business,16.9,81.14,52.56,63.64,60.93,60.7,51.16,70.8,62.57,C
krishna.verma1170@gmail.com,Krishna Verma,STU101170,C,Male,20,Mathematics,10.5,67.86,46.13,56.99,67.97,62.5,56.03,70.79,59.43,C
vivaan.chatterjee1171@gmail.com,Vivaan Chatterjee,STU101171,D,Female,22,Engineering,25.9,88.81,68.96,63.37,79.16,66.85,57.63,86.27,71.76,B
ishita.patel1172@gmail.com,Ishita Patel,STU101172,D,Male,22,Mathematics,32.1,97.5,72.35,83.59,84.07,83.13,63.68,87.08,82.11,B
aadhya.roy1173@gmail.com,Aadhya Roy,STU101173,D,Male,20,CS,18.2,82.14,54.16,68.83,71.37,70.44,46.5,77.62,67.53,C
shaurya.chatterjee1174@gmail.com,Shaurya Chatterjee,STU101174,E,Male,19,Business,16.3,74.69,55.55,64.9,62.46,53.85,53.13,67.83,62.24,C
myra.sharma1175@gmail.com,Myra Sharma,STU101175,E,Male,20,Mathematics,13.9,74.94,52.1,60.85,65.45,51.66,49.91,66.79,60.33,C
vihaan.kumar1176@gmail.com,Vihaan Kumar,STU101176,E,Female,22,Business,21.3,81.85,68.02,65.2,72.05,60.13,62.86,79.82,69.29,C
krishna.roy1177@gmail.com,Krishna Roy,STU101177,D,Male,24,Engineering,22.2,82.09,66.34,60.6,75.12,66.92,50.55,81.97,68.34,C
aditya.patel1178@gmail.com,Aditya Patel,STU101178,D,Female,17,Business,16.6,70.98,55.04,62.48,69.48,62.64,45.97,79.99,63.83,C
vivaan.singh1179@gmail.com,Vivaan Singh,STU101179,D,Female,17,Business,16.2,78.91,56.52,58.12,71.56,67.6,45.87,67.55,63.17,C
aarav.sharma1180@gmail.com,Aarav Sharma,STU101180,E,Female,20,Business,5.4,67.63,43.03,45.0,53.9,51.1,46.6,58.82,50.28,D
ira.roy1181@gmail.com,Ira Roy,STU101181,C,Female,17,Mathematics,15.8,74.54,54.06,62.58,61.28,50.3,48.7,69.53,60.65,C
reyansh.patel1182@gmail.com,Reyansh Patel,STU101182,B,Male,17,Business,13.4,74.16,49.59,55.65,69.58,58.72,55.78,63.99,59.52,C
reyansh.sharma1183@gmail.com,Reyansh Sharma,STU101183,E,Male,21,Mathematics,13.6,75.12,59.18,55.7,63.83,59.66,47.44,70.37,61.01,C
aditya.gupta1184@gmail.com,Aditya Gupta,STU101184,B,Male,17,CS,16.6,74.27,54.75,70.94,64.18,68.65,51.07,71.72,65.88,C
sara.chatterjee1185@gmail.com,Sara Chatterjee,STU101185,B,Male,21,Mathematics,20.7,82.27,57.13,72.88,72.82,67.76,54.72,70.44,69.0,C
anika.singh1186@gmail.com,Anika Singh,STU101186,D,Female,23,Engineering,36.2,91.6,77.65,89.3,84.18,72.53,63.11,93.71,83.89,B
ishaan.verma1187@gmail.com,Ishaan Verma,STU101187,D,Female,23,Engineering,20.0,70.66,57.5,64.38,69.41,58.64,59.59,78.13,64.95,C
krishna.sharma1188@gmail.com,Krishna Sharma,STU101188,D,Male,17,CS,11.7,71.2,41.71,59.14,63.43,53.64,46.2,63.41,56.73,C
arjun.sharma1189@gmail.com,Arjun Sharma,STU101189,A,Male,22,Mathematics,26.0,93.66,63.88,73.89,90.88,66.67,58.43,76.95,75.23,B
vihaan.das1190@gmail.com,Vihaan Das,STU101190,E,Female,17,Engineering,12.3,70.86,58.19,52.47,62.31,67.52,49.98,72.32,60.29,C
sara.das1191@gmail.com,Sara Das,STU101191,E,Male,20,Mathematics,26.8,87.99,62.45,69.61,82.55,71.2,61.97,88.33,73.6,B
ananya.singh1192@gmail.com,Ananya Singh,STU101192,B,Male,17,Engineering,27.5,88.84,59.28,73.69,79.07,69.05,60.76,77.26,72.37,B
navya.chatterjee1193@gmail.com,Navya Chatterjee,STU101193,C,Male,23,Business,27.5,87.39,75.63,75.49,77.81,73.68,64.56,85.18,77.3,B
aditya.verma1194@gmail.com,Aditya Verma,STU101194,E,Male,23,Business,17.1,78.49,56.51,61.54,74.48,59.21,53.59,72.13,64.6,C
reyansh.verma1195@gmail.com,Reyansh Verma,STU101195,A,Female,21,CS,15.2,73.8,48.5,71.02,58.54,66.92,52.96,71.35,63.64,C
aadhya.chatterjee1196@gmail.com,Aadhya Chatterjee,STU101196,C,Male,17,CS,18.9,82.3,58.79,66.48,65.55,67.43,49.94,75.02,66.5,C
diya.iyer1197@gmail.com,Diya Iyer,STU101197,E,Male,19,Business,19.0,78.37,56.57,67.97,66.38,62.54,50.8,70.84,65.38,C
vivaan.kumar1198@gmail.com,Vivaan Kumar,STU101198,B,Female,19,Mathematics,26.2,83.27,71.97,79.09,81.47,73.88,62.31,83.18,77.49,B
riya.das1199@gmail.com,Riya Das,STU101199,B,Female,18,Engineering,27.4,82.17,62.16,75.08,80.52,73.0,51.87,84.35,73.58,B
myra.roy1200@gmail.com,Myra Roy,STU101200,A,Male,20,CS,13.4,71.09,55.26,47.64,65.66,57.18,42.2,63.16,56.45,C
reyansh.gupta1201@gmail.com,Reyansh Gupta,STU101201,D,Male,21,Business,29.4,88.41,72.81,86.85,73.6,63.15,55.56,86.88,78.28,B
reyansh.iyer1202@gmail.com,Reyansh Iyer,STU101202,A,Male,19,Business,18.0,74.78,52.51,69.06,69.5,68.22,66.15,82.13,67.47,C
arjun.iyer1203@gmail.com,Arjun Iyer,STU101203,B,Male,17,Engineering,14.3,71.57,49.94,63.8,62.45,65.8,58.46,69.78,62.13,C
vihaan.roy1204@gmail.com,Vihaan Roy,STU101204,B,Male,21,Engineering,31.0,88.12,72.31,81.24,84.63,75.74,68.03,88.52,80.17,B
ananya.chatterjee1205@gmail.com,Ananya Chatterjee,STU101205,B,Male,20,Business,26.3,85.12,73.17,81.5,71.02,71.31,66.47,83.08,77.01,B
ishita.kumar1206@gmail.com,Ishita Kumar,STU101206,A,Male,20,Engineering,16.2,77.19,46.66,59.46,61.17,54.89,56.14,71.19,59.48,C
aditya.sharma1207@gmail.com,Aditya Sharma,STU101207,D,Male,21,CS,14.4,78.32,52.32,61.1,67.1,64.1,57.7,74.79,63.47,C
myra.roy1208@gmail.com,Myra Roy,STU101208,A,Male,20,Business,22.8,80.02,64.74,70.58,69.57,71.22,55.51,81.55,70.61,B
myra.singh1209@gmail.com,Myra Singh,STU101209,B,Female,17,CS,19.2,79.3,52.29,67.22,71.24,58.87,42.88,65.13,63.79,C
anika.patel1210@gmail.com,Anika Patel,STU101210,E,Female,22,Business,23.2,83.82,67.63,60.34,69.95,72.6,54.89,81.09,68.62,C
anika.sharma1211@gmail.com,Anika Sharma,STU101211,E,Male,19,Engineering,18.8,83.92,62.51,59.33,75.65,62.6,53.64,75.25,66.51,C
riya.sharma1212@gmail.com,Riya Sharma,STU101212,B,Male,20,Mathematics,26.6,84.81,72.63,68.5,75.58,72.41,56.53,90.23,73.98,B
shaurya.iyer1213@gmail.com,Shaurya Iyer,STU101213,E,Female,22,CS,14.2,80.45,46.68,60.61,62.65,62.93,65.18,65.0,61.01,C
ananya.iyer1214@gmail.com,Ananya Iyer,STU101214,B,Female,23,Engineering,22.3,81.39,59.92,72.91,77.67,60.05,50.54,75.79,69.76,C
ira.verma1215@gmail.com,Ira Verma,STU101215,B,Female,21,Business,21.0,76.38,53.21,72.54,61.57,59.73,58.56,68.97,65.07,C
myra.das1216@gmail.com,Myra Das,STU101216,C,Female,22,Engineering,19.0,82.88,54.28,68.11,65.89,62.72,40.26,70.35,64.78,C
vivaan.iyer1217@gmail.com,Vivaan Iyer,STU101217,B,Male,24,Engineering,21.6,82.3,68.78,65.24,69.39,61.04,60.65,75.56,68.66,C
aarav.kumar1218@gmail.com,Aarav Kumar,STU101218,D,Female,22,CS,21.9,79.2,54.33,68.03,75.15,66.15,55.78,79.69,67.84,C
aadhya.gupta1219@gmail.com,Aadhya Gupta,STU101219,C,Male,22,CS,29.0,89.35,59.44,66.8,79.71,64.85,50.39,88.5,70.67,B
aarav.gupta1220@gmail.com,Aarav Gupta,STU101220,A,Male,21,Business,6.1,63.22,52.3,46.04,55.91,45.94,55.76,59.95,52.36,D
navya.patel1221@gmail.com,Navya Patel,STU101221,E,Male,22,Engineering,14.0,81.75,56.83,66.41,67.28,58.87,54.97,73.96,65.59,C
shaurya.gupta1222@gmail.com,Shaurya Gupta,STU101222,B,Male,17,CS,15.1,78.38,61.03,57.38,65.5,54.01,55.31,72.7,62.52,C
myra.verma1223@gmail.com,Myra Verma,STU101223,C,Female,17,Mathematics,9.5,71.18,48.93,59.49,59.31,49.65,52.75,62.39,57.49,C
diya.verma1224@gmail.com,Diya Verma,STU101224,B,Male,23,Engineering,13.2,68.61,60.12,56.91,62.81,51.63,55.69,69.82,60.31,C
anika.roy1225@gmail.com,Anika Roy,STU101225,A,Female,21,Engineering,16.1,79.59,44.09,58.61,62.0,60.75,56.27,67.23,59.27,C
ananya.kumar1226@gmail.com,Ananya Kumar,STU101226,A,Female,24,Engineering,11.6,74.79,46.27,55.43,64.36,51.36,46.52,70.11,57.49,C
ishita.patel1227@gmail.com,Ishita Patel,STU101227,B,Female,17,Engineering,21.3,82.83,63.43,63.87,69.86,61.34,46.38,76.32,66.69,C
vihaan.roy1228@gmail.com,Vihaan Roy,STU101228,B,Male,20,Business,31.2,90.89,69.22,76.84,84.77,72.51,59.84,90.79,78.02,B
ira.roy1229@gmail.com,Ira Roy,STU101229,A,Male,18,Engineering,26.0,84.35,68.08,78.07,75.15,67.43,59.58,92.78,75.75,B
ishita.gupta1230@gmail.com,Ishita Gupta,STU101230,A,Male,24,Engineering,29.2,86.72,72.15,76.55,79.9,76.36,60.64,84.5,77.17,B
aadhya.singh1231@gmail.com,Aadhya Singh,STU101231,A,Male,18,Engineering,24.1,82.74,62.87,61.27,66.7,71.7,52.78,81.61,67.2,C
ishita.chatterjee1232@gmail.com,Ishita Chatterjee,STU101232,A,Female,17,CS,22.7,75.59,65.87,71.87,78.11,58.94,59.14,86.99,71.56,B
aadhya.singh1233@gmail.com,Aadhya Singh,STU101233,D,Male,21,Business,25.8,86.25,60.56,74.2,66.83,68.32,45.66,80.56,70.19,B
aadhya.gupta1234@gmail.com,Aadhya Gupta,STU101234,C,Female,17,Engineering,17.2,79.64,51.39,63.92,72.87,59.78,48.56,73.69,64.12,C
shaurya.kumar1235@gmail.com,Shaurya Kumar,STU101235,D,Male,22,CS,29.3,88.52,73.43,80.22,77.5,75.48,61.56,97.24,79.58,B
vihaan.verma1236@gmail.com,Vihaan Verma,STU101236,D,Male,19,Business,15.3,71.88,49.92,55.88,67.79,61.29,43.57,73.43,59.76,C
krishna.chatterjee1237@gmail.com,Krishna Chatterjee,STU101237,D,Male,19,CS,16.2,76.52,59.82,63.74,69.78,60.06,49.23,73.85,65.06,C
reyansh.gupta1238@gmail.com,Reyansh Gupta,STU101238,A,Male,24,Mathematics,27.7,90.65,64.12,76.22,77.6,68.41,53.19,94.08,75.3,B
krishna.gupta1239@gmail.com,Krishna Gupta,STU101239,B,Male,24,CS,23.8,83.14,72.86,64.76,73.64,69.49,60.99,85.43,71.9,B
sai.verma1240@gmail.com,Sai Verma,STU101240,D,Male,19,Mathematics,20.7,81.57,58.63,61.85,78.17,56.11,45.16,71.92,65.22,C
ira.kumar1241@gmail.com,Ira Kumar,STU101241,E,Female,22,Engineering,23.3,79.81,59.04,64.97,74.33,61.97,55.46,84.53,67.85,C
myra.singh1242@gmail.com,Myra Singh,STU101242,A,Male,17,Business,23.1,88.09,54.88,63.44,73.27,68.32,60.04,82.19,67.86,C
sara.iyer1243@gmail.com,Sara Iyer,STU101243,A,Female,19,Mathematics,34.1,95.28,80.35,82.35,87.15,70.35,59.81,93.9,82.79,B
sara.roy1244@gmail.com,Sara Roy,STU101244,B,Male,19,Engineering,22.9,85.81,53.31,67.1,68.82,63.31,58.41,83.35,67.28,C
ishita.gupta1245@gmail.com,Ishita Gupta,STU101245,A,Female,19,Business,30.0,87.48,61.96,79.79,77.4,75.85,62.31,84.63,75.85,B
diya.gupta1246@gmail.com,Diya Gupta,STU101246,A,Female,19,Engineering,24.6,84.96,68.99,77.76,66.12,70.56,55.04,85.78,73.92,B
navya.sharma1247@gmail.com,Navya Sharma,STU101247,A,Female,20,CS,19.7,78.31,60.9,75.07,75.68,58.48,63.05,81.9,71.07,B
ira.chatterjee1248@gmail.com,Ira Chatterjee,STU101248,C,Male,24,Mathematics,21.1,86.35,60.56,68.91,74.75,59.61,62.62,77.23,69.45,C
sara.singh1249@gmail.com,Sara Singh,STU101249,E,Female,19,Engineering,29.1,94.07,57.88,75.64,76.37,67.41,60.11,86.48,73.52,B
myra.singh1250@gmail.com,Myra Singh,STU101250,D,Male,20,Business,28.2,84.71,67.6,70.92,81.57,72.55,56.65,95.11,75.1,B
ishita.iyer1251@gmail.com,Ishita Iyer,STU101251,E,Male,24,Business,13.2,75.92,61.57,55.49,65.0,53.67,51.58,70.98,61.35,C
arjun.singh1252@gmail.com,Arjun Singh,STU101252,B,Male,22,Business,19.0,78.89,65.89,67.81,70.05,59.52,55.67,76.83,68.34,C
riya.chatterjee1253@gmail.com,Riya Chatterjee,STU101253,E,Female,24,CS,16.0,73.34,46.24,60.8,72.43,60.65,46.12,72.54,61.31,C
vivaan.iyer1254@gmail.com,Vivaan Iyer,STU101254,C,Female,23,Mathematics,6.3,69.63,49.99,60.95,60.78,57.35,40.0,57.01,57.8,C
aarav.gupta1255@gmail.com,Aarav Gupta,STU101255,D,Male,21,Engineering,26.5,90.31,57.45,77.65,77.9,64.61,58.38,81.02,72.98,B
ishaan.sharma1256@gmail.com,Ishaan Sharma,STU101256,C,Female,22,CS,29.4,87.9,74.35,75.0,80.09,75.93,61.65,86.65,77.52,B
aadhya.gupta1257@gmail.com,Aadhya Gupta,STU101257,D,Female,23,CS,21.1,81.68,71.25,72.88,64.92,62.82,64.08,75.04,71.01,B
aditya.verma1258@gmail.com,Aditya Verma,STU101258,A,Male,24,CS,32.3,90.23,69.63,79.57,83.33,75.51,59.67,98.42,79.7,B
shaurya.patel1259@gmail.com,Shaurya Patel,STU101259,A,Female,22,Mathematics,21.5,77.54,63.6,71.32,66.22,64.94,52.91,76.21,68.56,C
reyansh.chatterjee1260@gmail.com,Reyansh Chatterjee,STU101260,A,Female,22,Engineering,20.2,76.97,62.55,61.43,79.36,59.95,55.86,74.53,66.78,C
ananya.patel1261@gmail.com,Ananya Patel,STU101261,B,Male,24,CS,21.5,83.46,65.54,77.91,69.61,58.65,47.95,76.7,71.2,B
anika.das1262@gmail.com,Anika Das,STU101262,A,Male,24,Mathematics,26.7,87.56,63.66,74.16,86.43,76.82,54.11,82.83,75.37,B
ishita.patel1263@gmail.com,Ishita Patel,STU101263,D,Male,18,Engineering,28.9,83.96,73.68,85.07,72.05,81.55,58.54,85.43,79.08,B
ira.kumar1264@gmail.com,Ira Kumar,STU101264,B,Male,21,Business,27.6,85.56,70.52,77.4,80.38,69.46,55.22,85.46,76.19,B
krishna.sharma1265@gmail.com,Krishna Sharma,STU101265,B,Female,23,CS,22.4,88.76,59.39,65.99,68.64,72.66,56.25,81.97,69.12,C
myra.roy1266@gmail.com,Myra Roy,STU101266,C,Female,20,Mathematics,19.5,75.97,58.09,62.55,60.11,67.71,40.2,79.4,63.72,C
arjun.kumar1267@gmail.com,Arjun Kumar,STU101267,C,Female,20,Engineering,17.6,74.05,54.68,52.84,63.65,58.0,58.16,72.71,59.72,C
ananya.singh1268@gmail.com,Ananya Singh,STU101268,C,Male,24,Engineering,26.4,87.68,72.88,62.07,78.73,61.56,66.3,84.68,71.71,B
sai.gupta1269@gmail.com,Sai Gupta,STU101269,B,Male,19,Mathematics,9.5,72.5,45.68,57.5,62.06,52.59,47.39,65.31,57.11,C
ishita.roy1270@gmail.com,Ishita Roy,STU101270,C,Female,19,Business,19.8,80.89,62.76,70.89,68.74,59.02,57.16,79.57,68.94,C
diya.iyer1271@gmail.com,Diya Iyer,STU101271,A,Female,20,Business,17.5,80.32,58.28,70.02,64.84,62.07,44.61,69.58,65.82,C
ishita.verma1272@gmail.com,Ishita Verma,STU101272,D,Male,17,Engineering,26.7,90.31,68.07,79.97,77.01,66.48,63.79,89.38,76.97,B
diya.gupta1273@gmail.com,Diya Gupta,STU101273,B,Female,19,Mathematics,12.4,73.96,54.57,61.4,60.76,57.28,53.77,69.89,61.25,C
ishaan.singh1274@gmail.com,Ishaan Singh,STU101274,D,Male,20,CS,25.0,82.96,65.71,76.81,77.96,63.94,74.87,83.8,74.69,B
